Set Send Rates,Send Rates,Block Size,Min Latency,Avg Latency,Max Latency,Throughput,CPU Usage (%)
65.0,65.1,15.0,0.05,0.19,2.09,57.8,16.63
65.0,65.2,20.0,0.05,0.19,0.34,65.0,16.66
65.0,65.1,25.0,0.06,0.26,0.47,64.9,16.69
65.0,64.9,30.0,0.06,0.31,2.09,57.7,16.72
65.0,65.2,35.0,0.08,11.13,18.84,45.9,16.76
65.0,65.0,40.0,0.07,0.39,0.73,64.7,16.79
65.0,64.8,45.0,0.09,0.44,2.11,57.5,16.82
65.0,64.9,50.0,0.08,0.48,0.9,64.6,16.85
65.0,65.1,55.0,0.1,0.55,2.09,57.7,16.87
65.0,65.1,60.0,0.12,0.65,2.13,59.2,16.9
65.0,64.8,65.0,0.1,0.64,2.1,58.3,16.92
65.0,65.1,70.0,0.11,0.69,2.06,58.4,16.94
65.0,65.0,75.0,0.11,0.73,2.07,58.6,16.96
65.0,64.9,80.0,0.12,0.79,2.08,59.3,16.98
65.0,64.9,85.0,0.13,0.84,2.13,60.5,17.01
65.0,64.6,90.0,0.13,0.86,2.08,57.5,17.03
65.0,65.2,95.0,0.15,0.92,2.15,59.7,17.05
65.0,65.1,100.0,0.13,0.94,1.74,64.5,17.07
65.0,65.1,105.0,0.17,1.03,2.12,60.0,17.09
65.0,65.0,110.0,0.06,0.9,2.14,60.8,17.11
65.0,65.1,115.0,0.07,0.89,2.13,59.8,17.14
65.0,65.1,120.0,0.07,0.9,2.08,60.0,17.16
65.0,65.0,125.0,0.06,0.9,2.16,60.0,17.18
65.0,65.1,130.0,0.07,0.91,2.12,61.2,17.2
65.0,65.0,135.0,0.07,0.9,2.16,60.6,17.22
65.0,64.7,140.0,0.07,0.91,2.16,60.3,17.24
65.0,65.0,145.0,0.07,0.91,2.13,60.8,17.26
65.0,65.2,150.0,0.07,0.9,2.13,60.2,17.28
65.0,65.0,155.0,0.06,0.91,2.14,60.8,17.3
65.0,65.2,160.0,0.06,0.9,2.18,61.0,17.32
65.0,65.1,165.0,0.06,0.9,2.11,60.8,17.34
65.0,65.2,170.0,0.06,0.9,2.13,61.0,17.36
65.0,65.0,175.0,0.07,0.91,2.15,60.9,17.38
65.0,64.9,180.0,0.07,0.91,2.16,60.7,17.4
65.0,65.2,185.0,0.07,0.9,2.11,60.5,17.42
65.0,64.7,190.0,0.07,0.91,2.11,60.7,17.44
65.0,65.1,195.0,0.07,0.9,2.12,60.6,17.46
65.0,65.0,200.0,0.06,0.9,2.11,60.5,17.47
65.0,64.9,205.0,0.07,0.91,2.13,61.0,17.49
65.0,65.1,210.0,0.07,0.91,2.13,60.3,17.51
65.0,65.2,215.0,0.08,0.9,2.11,60.9,17.53
65.0,64.9,220.0,0.07,0.9,2.14,60.6,17.55
65.0,65.0,225.0,0.06,0.9,2.15,60.3,17.57
65.0,65.1,230.0,0.08,0.89,2.13,59.7,17.58
65.0,64.8,235.0,0.06,0.91,2.2,60.4,17.6
65.0,64.8,240.0,0.07,0.91,2.13,60.4,17.62
65.0,65.1,245.0,0.06,0.9,2.12,60.3,17.64
65.0,64.9,250.0,0.06,0.9,2.18,60.7,17.66
65.0,64.8,255.0,0.07,0.9,2.13,60.8,17.67
65.0,64.9,260.0,0.08,0.91,2.2,61.1,17.69
65.0,65.3,265.0,0.08,0.9,2.15,59.7,17.71
65.0,64.9,270.0,0.09,0.91,2.13,59.7,17.73
65.0,65.0,275.0,0.07,0.89,2.18,59.9,17.74
65.0,65.0,280.0,0.06,0.9,2.11,61.2,17.76
65.0,65.2,285.0,0.07,0.9,2.09,60.3,17.78
65.0,65.1,290.0,0.06,0.89,2.15,60.4,17.8
65.0,65.2,295.0,0.06,0.9,2.17,60.7,17.81
65.0,65.1,300.0,0.06,0.9,2.18,60.8,17.83
65.0,64.9,305.0,0.07,0.9,2.16,59.9,17.86
65.0,65.2,310.0,0.06,0.91,2.15,60.5,17.87
65.0,65.2,315.0,0.06,0.9,2.17,60.3,17.89
65.0,65.2,320.0,0.07,0.9,2.1,60.9,17.91
65.0,64.9,325.0,0.07,0.91,2.14,60.5,17.93
65.0,65.2,330.0,0.1,0.91,2.15,59.6,17.95
65.0,65.1,335.0,0.07,0.9,2.12,59.8,17.97
65.0,65.0,340.0,0.06,0.9,2.14,61.2,17.99
65.0,65.1,345.0,0.09,0.92,2.14,59.7,18.01
65.0,65.0,350.0,0.06,0.9,2.17,60.7,18.03
65.0,65.0,355.0,0.08,0.91,2.16,60.7,18.05
65.0,64.7,360.0,0.06,0.91,2.13,61.1,18.07
65.0,65.1,365.0,0.07,0.91,2.14,60.9,18.09
65.0,65.0,370.0,0.07,0.91,2.12,60.3,18.1
65.0,65.0,375.0,0.06,0.9,2.12,61.0,18.12
65.0,64.9,380.0,0.05,0.9,2.13,60.9,18.13
65.0,65.0,385.0,0.09,0.91,2.14,59.8,18.15
65.0,65.1,390.0,0.07,0.9,2.15,60.0,18.16
65.0,65.0,395.0,0.06,0.91,2.19,60.7,18.18
65.0,65.1,400.0,0.07,0.9,2.12,60.9,18.19
70.0,69.9,10.0,0.04,0.13,0.3,69.6,16.59
70.0,70.1,15.0,0.05,0.18,2.07,61.7,16.63
70.0,70.0,20.0,0.05,0.21,0.39,69.8,16.66
70.0,70.0,25.0,0.06,0.26,0.45,69.7,16.69
70.0,70.2,30.0,0.07,0.31,2.08,61.7,16.73
70.0,70.0,35.0,0.07,0.37,2.08,62.2,16.76
70.0,70.1,40.0,0.07,0.36,0.65,69.8,16.79
70.0,70.1,45.0,0.08,0.42,2.13,61.4,16.82
70.0,69.8,50.0,0.08,0.44,0.82,69.4,16.85
70.0,70.1,55.0,0.1,0.53,2.04,61.8,16.87
70.0,70.0,60.0,0.1,0.59,2.09,63.2,16.9
70.0,70.1,65.0,0.11,0.63,2.09,62.4,16.92
70.0,69.9,70.0,0.11,0.64,2.07,62.2,16.94
70.0,70.1,75.0,0.13,0.7,2.07,62.5,16.96
70.0,69.8,80.0,0.13,0.77,2.12,62.9,16.99
70.0,69.8,85.0,0.13,0.81,2.23,63.9,17.01
70.0,70.1,90.0,0.14,0.81,2.07,61.7,17.03
70.0,69.9,95.0,0.15,0.88,2.1,63.7,17.05
70.0,70.1,100.0,0.14,0.89,1.62,69.4,17.07
70.0,70.1,105.0,0.16,0.97,2.12,64.0,17.1
70.0,69.9,110.0,0.09,0.8,1.73,68.9,17.12
70.0,70.2,115.0,0.08,0.79,1.73,69.7,17.14
70.0,70.3,120.0,0.08,0.8,2.08,61.4,17.16
70.0,69.7,125.0,0.07,0.8,2.07,61.0,17.18
70.0,70.1,130.0,0.07,0.78,1.7,69.8,17.2
70.0,69.7,135.0,0.08,0.79,1.78,69.2,17.22
70.0,69.8,140.0,0.08,0.79,1.77,69.3,17.24
70.0,70.1,145.0,0.07,0.79,2.09,61.5,17.26
70.0,69.9,150.0,0.08,0.79,1.74,69.1,17.28
70.0,69.9,155.0,0.08,0.8,1.81,69.5,17.3
70.0,70.1,160.0,0.08,0.8,2.05,61.5,17.32
70.0,70.1,165.0,0.09,0.8,1.72,69.7,17.34
70.0,69.9,170.0,0.08,0.8,2.1,61.2,17.36
70.0,70.1,175.0,0.08,0.79,2.1,61.2,17.38
70.0,70.1,180.0,0.08,0.78,1.7,69.7,17.4
70.0,70.1,185.0,0.09,0.79,1.73,69.4,17.42
70.0,70.0,190.0,0.09,0.8,1.72,68.9,17.44
70.0,70.1,195.0,0.08,0.8,2.08,61.8,17.46
70.0,70.1,200.0,0.07,0.79,1.71,69.5,17.48
70.0,69.9,205.0,0.08,0.79,2.07,61.0,17.5
70.0,70.2,210.0,0.08,0.8,1.73,69.3,17.51
70.0,69.6,215.0,0.08,0.8,2.07,61.4,17.53
70.0,70.0,220.0,0.07,0.79,2.07,61.1,17.55
70.0,70.3,225.0,0.08,0.81,2.06,61.7,17.57
70.0,70.3,230.0,0.1,0.82,1.76,69.0,17.59
70.0,70.0,235.0,0.09,0.8,1.71,68.9,17.61
70.0,70.2,240.0,0.08,0.8,1.72,69.2,17.62
70.0,70.1,245.0,0.08,0.8,2.07,61.3,17.64
70.0,70.1,250.0,0.09,0.8,1.74,69.6,17.66
70.0,69.9,255.0,0.08,0.79,2.05,61.3,17.68
70.0,70.1,260.0,0.07,0.78,1.69,69.8,17.69
70.0,70.1,265.0,0.07,0.79,2.04,61.5,17.71
70.0,70.1,270.0,0.09,0.79,1.72,69.6,17.73
70.0,70.1,275.0,0.09,0.79,1.71,69.6,17.74
70.0,70.0,280.0,0.09,0.79,1.7,68.8,17.76
70.0,69.9,285.0,0.08,0.79,2.04,61.5,17.78
70.0,70.3,290.0,0.08,0.79,1.75,69.8,17.8
70.0,70.1,295.0,0.08,0.81,1.75,69.0,17.82
70.0,69.8,300.0,0.09,0.8,2.09,61.2,17.83
70.0,70.1,305.0,0.07,0.8,2.07,61.2,17.86
70.0,70.2,310.0,0.09,0.8,1.7,69.3,17.88
70.0,70.1,315.0,0.08,0.8,2.03,61.5,17.9
70.0,70.3,320.0,0.08,0.81,2.1,61.5,17.91
70.0,69.8,325.0,0.08,0.81,1.79,69.1,17.93
70.0,70.0,330.0,0.08,0.8,1.71,69.6,17.95
70.0,70.1,335.0,0.08,0.79,1.72,69.7,17.97
70.0,70.0,340.0,0.08,0.79,2.03,61.3,17.99
70.0,70.3,345.0,0.09,0.8,1.7,69.5,18.02
70.0,70.0,350.0,0.08,0.8,1.76,69.4,18.04
70.0,70.1,355.0,0.08,0.81,1.76,69.7,18.05
70.0,70.0,360.0,0.07,0.79,1.76,69.6,18.07
70.0,70.2,365.0,0.08,0.8,1.72,69.3,18.09
70.0,70.0,370.0,0.08,0.79,2.04,61.5,18.1
70.0,69.5,375.0,0.09,0.8,2.11,61.2,18.12
70.0,70.0,380.0,0.09,0.81,1.76,68.7,18.13
70.0,70.1,385.0,0.09,0.8,1.75,69.6,18.15
70.0,70.1,390.0,0.07,0.79,1.72,69.7,18.16
70.0,69.9,395.0,0.09,0.8,1.73,68.8,18.18
70.0,69.8,400.0,0.08,0.79,2.05,61.1,18.19
75.0,74.8,10.0,0.04,0.1,0.31,74.6,16.6
75.0,75.1,15.0,0.05,0.2,2.07,65.5,16.63
75.0,75.2,20.0,0.05,0.18,0.33,74.9,16.66
75.0,75.2,25.0,0.06,0.22,0.43,74.9,16.69
75.0,74.9,30.0,0.06,0.29,2.05,65.5,16.73
75.0,75.3,35.0,0.07,0.34,2.1,65.9,16.76
75.0,75.0,40.0,0.07,0.35,0.65,74.6,16.79
75.0,75.2,45.0,0.08,0.4,2.07,65.5,16.82
75.0,75.0,50.0,0.08,0.44,0.82,74.6,16.85
75.0,75.1,55.0,0.09,0.49,2.05,65.6,16.88
75.0,75.1,60.0,0.1,0.59,2.1,67.1,16.9
75.0,75.0,65.0,0.1,0.6,2.11,66.2,16.92
75.0,74.9,70.0,0.11,0.62,2.08,66.0,16.94
75.0,74.9,75.0,0.13,0.67,2.09,66.3,16.97
75.0,75.0,80.0,0.13,0.73,2.1,67.1,16.99
75.0,74.7,85.0,0.14,0.79,2.13,68.4,17.01
75.0,74.9,90.0,0.14,0.77,2.07,65.4,17.03
75.0,75.3,95.0,0.15,0.84,2.12,67.7,17.05
75.0,75.1,100.0,0.13,0.83,1.53,74.3,17.08
75.0,75.3,105.0,0.16,0.91,2.12,67.9,17.1
75.0,75.1,110.0,0.1,0.83,2.18,70.2,17.12
75.0,75.1,115.0,0.1,0.83,2.14,69.6,17.14
75.0,75.1,120.0,0.1,0.83,2.16,69.0,17.16
75.0,75.2,125.0,0.09,0.82,2.12,69.9,17.18
75.0,74.9,130.0,0.09,0.82,2.12,69.5,17.2
75.0,74.9,135.0,0.09,0.83,2.14,69.7,17.22
75.0,74.3,140.0,0.1,0.82,2.13,69.5,17.24
75.0,75.0,145.0,0.08,0.82,2.16,69.4,17.26
75.0,75.3,150.0,0.09,0.83,2.12,69.9,17.28
75.0,75.0,155.0,0.09,0.82,2.13,69.6,17.3
75.0,75.2,160.0,0.09,0.82,2.15,70.2,17.32
75.0,74.9,165.0,0.11,0.82,2.14,70.1,17.34
75.0,74.9,170.0,0.09,0.82,2.14,68.8,17.36
75.0,75.1,175.0,0.1,0.82,2.16,69.3,17.38
75.0,74.7,180.0,0.09,0.82,2.11,69.4,17.4
75.0,74.5,185.0,0.1,0.82,2.14,69.6,17.42
75.0,75.0,190.0,0.1,0.83,2.13,69.8,17.44
75.0,75.2,195.0,0.09,0.82,2.13,70.0,17.46
75.0,75.2,200.0,0.1,0.82,2.12,69.7,17.48
75.0,74.9,205.0,0.1,0.82,2.17,69.3,17.5
75.0,75.2,210.0,0.1,0.82,2.13,69.7,17.52
75.0,74.8,215.0,0.09,0.82,2.12,69.9,17.53
75.0,74.9,220.0,0.09,0.81,2.13,69.2,17.55
75.0,75.1,225.0,0.1,0.83,2.13,69.2,17.57
75.0,75.1,230.0,0.1,0.82,2.14,69.5,17.59
75.0,75.0,235.0,0.09,0.83,2.12,69.7,17.61
75.0,75.2,240.0,0.09,0.82,2.15,69.8,17.62
75.0,75.0,245.0,0.09,0.82,2.14,69.8,17.64
75.0,75.1,250.0,0.08,0.82,2.13,69.4,17.66
75.0,75.2,255.0,0.09,0.82,2.11,69.8,17.68
75.0,75.2,260.0,0.09,0.82,2.18,69.6,17.69
75.0,74.9,265.0,0.1,0.83,2.14,69.5,17.71
75.0,75.1,270.0,0.1,0.82,2.11,69.0,17.73
75.0,74.8,275.0,0.08,0.83,2.16,69.8,17.75
75.0,75.3,280.0,0.09,0.84,2.19,69.5,17.76
75.0,75.2,285.0,0.09,0.82,2.17,69.3,17.78
75.0,75.1,290.0,0.09,0.82,2.13,69.5,17.8
75.0,75.2,295.0,0.09,0.83,2.14,69.7,17.82
75.0,74.8,300.0,0.1,0.82,2.17,69.1,17.83
75.0,75.2,305.0,0.1,0.83,2.13,69.9,17.86
75.0,74.2,310.0,0.09,0.82,2.18,69.4,17.88
75.0,74.9,315.0,0.09,0.82,2.11,69.5,17.9
75.0,74.8,320.0,0.1,0.83,2.13,69.8,17.91
75.0,75.1,325.0,0.09,0.81,2.11,69.5,17.93
75.0,74.9,330.0,0.09,0.83,2.13,69.8,17.95
75.0,74.9,335.0,0.09,0.82,2.13,69.7,17.97
75.0,75.1,340.0,0.09,0.82,2.13,69.6,17.99
75.0,75.1,345.0,0.09,0.83,2.15,69.5,18.02
75.0,74.7,350.0,0.09,0.82,2.13,69.6,18.04
75.0,75.0,355.0,0.1,0.82,2.12,69.6,18.06
75.0,75.2,360.0,0.09,0.83,2.13,69.8,18.07
75.0,75.0,365.0,0.09,0.83,2.18,69.6,18.09
75.0,75.2,370.0,0.1,0.82,2.12,69.5,18.1
75.0,75.3,375.0,0.09,0.82,2.12,69.2,18.12
75.0,75.3,380.0,0.09,0.83,2.15,69.2,18.14
75.0,75.1,385.0,0.09,0.84,2.14,69.2,18.15
75.0,75.0,390.0,0.1,0.82,2.12,69.4,18.16
75.0,74.8,395.0,0.1,0.82,2.14,69.7,18.18
75.0,75.1,400.0,0.09,0.83,2.14,69.5,18.2
80.0,80.1,10.0,0.04,0.1,0.33,79.8,16.6
80.0,80.1,15.0,0.04,0.16,2.08,69.2,16.64
80.0,80.2,20.0,0.05,0.18,0.34,79.8,16.67
80.0,80.2,25.0,0.05,0.22,0.43,79.8,16.7
80.0,79.9,30.0,0.07,0.28,2.05,69.3,16.73
80.0,80.0,35.0,0.08,0.36,2.06,69.9,16.76
80.0,80.0,40.0,0.08,0.36,0.64,79.4,16.8
80.0,80.2,45.0,0.09,0.39,2.05,69.3,16.83
80.0,79.7,50.0,0.08,0.4,0.75,79.2,16.85
80.0,80.0,55.0,0.1,0.46,2.06,69.3,16.88
80.0,80.2,60.0,0.1,0.54,2.12,70.9,16.9
80.0,80.1,65.0,0.11,0.57,2.06,70.2,16.92
80.0,79.9,70.0,0.12,0.6,2.06,69.9,16.95
80.0,79.8,75.0,0.13,0.65,2.07,70.0,16.97
80.0,80.1,80.0,0.14,0.71,2.08,71.0,16.99
80.0,79.8,85.0,0.14,0.75,2.15,72.1,17.01
80.0,80.2,90.0,0.15,0.73,2.06,69.3,17.04
80.0,79.7,95.0,0.15,0.81,2.09,71.3,17.06
80.0,79.5,100.0,0.13,0.81,1.55,78.7,17.08
80.0,80.3,105.0,0.17,0.88,2.11,71.8,17.1
80.0,80.2,110.0,0.1,0.75,2.06,70.2,17.12
80.0,80.2,115.0,0.11,0.75,2.07,70.0,17.14
80.0,80.2,120.0,0.11,0.75,2.06,70.2,17.16
80.0,80.0,125.0,0.11,0.76,2.06,69.9,17.18
80.0,80.1,130.0,0.12,0.76,2.08,69.9,17.2
80.0,80.0,135.0,0.1,0.75,2.1,69.9,17.22
80.0,80.3,140.0,0.1,0.76,2.08,70.3,17.25
80.0,80.3,145.0,0.11,0.75,2.05,70.0,17.27
80.0,79.4,150.0,0.1,0.76,2.08,70.1,17.29
80.0,79.4,155.0,0.1,0.76,2.11,69.7,17.31
80.0,80.2,160.0,0.1,0.75,2.08,70.2,17.32
80.0,80.1,165.0,0.11,0.75,2.09,69.6,17.34
80.0,80.2,170.0,0.11,0.75,2.07,70.3,17.36
80.0,79.9,175.0,0.1,0.75,2.06,69.8,17.38
80.0,79.9,180.0,0.11,0.76,2.06,70.1,17.4
80.0,80.4,185.0,0.1,0.75,2.11,70.0,17.42
80.0,80.2,190.0,0.11,0.76,2.12,70.0,17.44
80.0,79.7,195.0,0.11,0.75,2.07,70.0,17.46
80.0,79.9,200.0,0.1,0.75,2.06,70.1,17.48
80.0,80.2,205.0,0.1,0.75,2.05,70.2,17.5
80.0,79.8,210.0,0.12,0.76,2.1,69.3,17.52
80.0,79.8,215.0,0.1,0.76,2.08,70.1,17.54
80.0,80.1,220.0,0.1,0.76,2.06,70.5,17.55
80.0,79.9,225.0,0.1,0.76,2.08,70.3,17.57
80.0,80.0,230.0,0.11,0.75,2.05,69.8,17.59
80.0,80.0,235.0,0.1,0.76,2.06,69.9,17.61
80.0,80.0,240.0,0.1,0.74,2.1,69.2,17.63
80.0,79.6,245.0,0.1,0.76,2.09,69.7,17.64
80.0,80.0,250.0,0.12,0.78,2.09,70.1,17.66
80.0,79.9,255.0,0.11,0.75,2.07,70.0,17.68
80.0,80.0,260.0,0.1,0.76,2.12,70.2,17.7
80.0,80.2,265.0,0.11,0.75,2.07,69.9,17.71
80.0,79.9,270.0,0.1,0.74,2.11,69.3,17.73
80.0,79.9,275.0,0.11,0.75,2.07,69.9,17.75
80.0,80.0,280.0,0.1,0.75,2.11,69.9,17.77
80.0,80.1,285.0,0.1,0.74,2.08,69.8,17.78
80.0,80.2,290.0,0.1,0.75,2.11,70.1,17.8
80.0,80.3,295.0,0.09,0.74,2.14,69.8,17.82
80.0,80.1,300.0,0.11,0.75,2.07,70.2,17.84
80.0,79.3,305.0,0.13,0.81,2.13,68.8,17.86
80.0,80.2,310.0,0.11,0.76,2.07,70.2,17.88
80.0,79.9,315.0,0.1,0.75,2.06,70.1,17.9
80.0,80.0,320.0,0.12,0.77,2.13,69.3,17.92
80.0,79.3,325.0,0.11,0.76,2.06,70.4,17.93
80.0,80.2,330.0,0.11,0.75,2.06,70.1,17.96
80.0,80.0,335.0,0.1,0.76,2.07,70.2,17.97
80.0,80.1,340.0,0.11,0.74,2.06,69.9,18.0
80.0,79.9,345.0,0.11,0.75,2.07,69.9,18.02
80.0,79.8,350.0,0.11,0.75,2.1,70.1,18.04
80.0,80.1,355.0,0.12,0.76,2.08,69.9,18.06
80.0,80.2,360.0,0.11,0.76,2.06,70.0,18.07
80.0,80.1,365.0,0.11,0.75,2.07,69.8,18.09
80.0,79.6,370.0,0.11,0.77,2.09,70.0,18.11
80.0,79.9,375.0,0.11,0.75,2.08,69.5,18.12
80.0,80.2,380.0,0.1,0.74,2.06,70.1,18.14
80.0,80.1,385.0,0.11,0.77,2.06,70.2,18.15
80.0,80.3,390.0,0.11,0.75,2.05,69.8,18.17
80.0,80.0,395.0,0.12,0.75,2.07,69.7,18.18
80.0,80.1,400.0,0.12,0.76,2.07,70.2,18.2
85.0,85.2,10.0,0.04,0.1,0.37,84.9,16.6
85.0,85.0,15.0,0.05,0.16,2.04,73.0,16.64
85.0,84.9,20.0,0.05,0.18,0.38,84.5,16.67
85.0,85.1,25.0,0.06,0.24,0.44,84.7,16.7
85.0,84.4,30.0,0.07,0.27,2.05,72.6,16.73
85.0,85.2,35.0,0.08,0.32,2.08,73.5,16.77
85.0,84.8,40.0,0.07,0.33,0.67,84.3,16.8
85.0,84.9,45.0,0.08,0.38,2.07,72.9,16.83
85.0,84.7,50.0,0.08,0.4,0.78,84.1,16.86
85.0,85.2,55.0,0.1,0.46,2.06,73.0,16.88
85.0,84.7,60.0,0.09,0.52,2.08,74.8,16.9
85.0,84.2,65.0,0.11,0.55,2.08,73.2,16.93
85.0,85.2,70.0,0.12,0.58,2.07,73.6,16.95
85.0,85.4,75.0,0.12,0.61,2.15,73.4,16.97
85.0,85.2,80.0,0.14,0.67,2.09,74.7,16.99
85.0,85.2,85.0,0.15,0.73,2.11,76.3,17.02
85.0,84.7,90.0,0.16,0.72,2.06,72.8,17.04
85.0,85.0,95.0,0.15,0.79,2.09,75.3,17.06
85.0,85.0,100.0,0.14,0.77,1.4,84.0,17.08
85.0,84.7,105.0,0.17,0.85,2.1,75.4,17.1
85.0,84.8,110.0,0.12,0.73,1.53,81.4,17.12
85.0,84.9,115.0,0.13,0.72,1.49,81.5,17.15
85.0,84.9,120.0,0.13,0.73,1.52,81.4,17.17
85.0,85.0,125.0,0.13,0.72,1.52,82.0,17.19
85.0,84.8,130.0,0.13,0.72,1.48,81.4,17.21
85.0,84.8,135.0,0.13,0.72,1.48,81.5,17.23
85.0,84.9,140.0,0.14,0.73,1.48,81.3,17.25
85.0,85.1,145.0,0.12,0.71,1.44,81.5,17.27
85.0,85.2,150.0,0.12,0.72,1.47,81.9,17.29
85.0,85.1,155.0,0.13,0.72,1.49,81.6,17.31
85.0,84.8,160.0,0.13,0.73,1.52,81.7,17.33
85.0,84.9,165.0,0.14,0.73,1.48,81.6,17.35
85.0,84.8,170.0,0.12,0.72,1.48,81.5,17.37
85.0,84.8,175.0,0.13,0.72,1.54,81.4,17.39
85.0,84.7,180.0,0.14,0.72,1.46,81.3,17.41
85.0,85.1,185.0,0.14,0.74,1.53,81.2,17.42
85.0,84.7,190.0,0.13,0.72,1.55,81.7,17.44
85.0,85.1,195.0,0.13,0.72,1.48,81.7,17.46
85.0,85.0,200.0,0.14,0.72,1.48,81.8,17.48
85.0,84.5,205.0,0.13,0.72,1.56,81.6,17.5
85.0,84.8,210.0,0.13,0.72,1.49,81.0,17.52
85.0,85.3,215.0,0.13,0.72,1.49,81.5,17.54
85.0,84.7,220.0,0.13,0.72,1.51,80.9,17.56
85.0,85.0,225.0,0.12,0.71,1.45,81.9,17.57
85.0,84.8,230.0,0.12,0.72,1.45,81.2,17.59
85.0,84.9,235.0,0.13,0.72,1.47,82.0,17.61
85.0,84.6,240.0,0.14,0.72,1.5,81.7,17.63
85.0,84.7,245.0,0.12,0.73,1.51,81.4,17.65
85.0,85.0,250.0,0.13,0.72,1.46,81.8,17.66
85.0,85.2,255.0,0.12,0.73,1.47,81.6,17.68
85.0,84.3,260.0,0.15,0.73,1.58,81.4,17.7
85.0,85.0,265.0,0.11,0.72,1.49,81.6,17.72
85.0,84.6,270.0,0.13,0.72,1.6,81.6,17.73
85.0,84.9,275.0,0.13,0.73,1.48,80.9,17.75
85.0,85.1,280.0,0.13,0.73,1.48,81.3,17.77
85.0,85.1,285.0,0.14,0.72,1.46,81.4,17.79
85.0,85.3,290.0,0.12,0.73,1.5,82.0,17.8
85.0,85.0,295.0,0.13,0.72,1.45,81.9,17.82
85.0,84.7,300.0,0.13,0.72,1.5,81.6,17.84
85.0,84.6,305.0,0.14,0.75,1.59,80.4,17.86
85.0,85.0,310.0,0.13,0.72,1.47,81.8,17.88
85.0,84.8,315.0,0.14,0.73,1.54,81.2,17.9
85.0,85.1,320.0,0.13,0.72,1.45,81.7,17.92
85.0,84.7,325.0,0.13,0.72,1.5,80.9,17.94
85.0,85.2,330.0,0.11,0.72,1.45,81.5,17.96
85.0,85.2,335.0,0.13,0.73,1.47,81.7,17.98
85.0,85.0,340.0,0.14,0.73,1.49,81.6,18.0
85.0,85.0,345.0,0.13,0.72,1.45,81.4,18.02
85.0,85.1,350.0,0.13,0.72,1.45,81.4,18.04
85.0,85.3,355.0,0.12,0.72,1.46,81.6,18.06
85.0,84.9,360.0,0.12,0.72,1.5,81.7,18.08
85.0,85.0,365.0,0.14,0.72,1.46,81.4,18.09
85.0,85.1,370.0,0.13,0.72,1.44,81.3,18.11
85.0,85.1,375.0,0.14,0.72,1.45,81.4,18.12
85.0,84.8,380.0,0.14,0.73,1.55,81.8,18.14
85.0,85.0,385.0,0.14,0.74,1.45,80.8,18.15
85.0,85.0,390.0,0.13,0.72,1.46,81.6,18.17
85.0,85.0,395.0,0.14,0.72,1.5,81.8,18.18
85.0,85.1,400.0,0.13,0.72,1.49,82.0,18.2
90.0,90.4,10.0,0.04,0.1,0.37,90.0,16.61
90.0,90.0,15.0,0.05,0.17,2.09,76.3,16.64
90.0,90.0,20.0,0.05,0.18,0.36,89.6,16.67
90.0,90.2,25.0,0.06,0.21,0.42,89.6,16.7
90.0,89.5,30.0,0.07,0.26,2.06,76.6,16.74
90.0,89.9,35.0,0.07,0.31,2.08,77.1,16.77
90.0,89.7,40.0,0.07,0.32,0.64,89.1,16.8
90.0,89.9,45.0,0.09,0.37,2.07,76.6,16.83
90.0,89.9,50.0,0.09,0.38,0.7,89.2,16.86
90.0,90.2,55.0,0.12,0.45,2.07,76.5,16.88
90.0,89.8,60.0,0.1,0.5,2.11,78.3,16.91
90.0,89.9,65.0,0.12,0.54,2.08,77.4,16.93
90.0,90.2,70.0,0.11,0.54,2.07,77.2,16.95
90.0,90.1,75.0,0.13,0.6,2.08,77.5,16.97
90.0,90.1,80.0,0.14,0.66,2.1,78.3,17.0
90.0,89.4,85.0,0.15,0.71,2.1,79.7,17.02
90.0,90.2,90.0,0.16,0.7,2.09,76.5,17.04
90.0,90.2,95.0,0.17,0.78,2.15,78.7,17.06
90.0,89.6,100.0,0.12,0.74,1.35,88.6,17.08
90.0,90.0,105.0,0.17,0.84,2.1,79.4,17.1
90.0,89.3,110.0,0.15,0.8,2.15,80.7,17.12
90.0,89.5,115.0,0.15,0.79,2.14,81.0,17.15
90.0,89.4,120.0,0.15,0.8,2.16,81.0,17.17
90.0,90.1,125.0,0.15,0.8,2.13,81.2,17.19
90.0,89.6,130.0,0.15,0.79,2.15,80.9,17.21
90.0,90.0,135.0,0.15,0.8,2.14,81.2,17.23
90.0,90.3,140.0,0.14,0.79,2.14,81.5,17.25
90.0,89.7,145.0,0.14,0.79,2.14,81.2,17.27
90.0,90.2,150.0,0.14,0.79,2.13,81.5,17.29
90.0,90.2,155.0,0.14,0.8,2.13,81.4,17.31
90.0,90.1,160.0,0.15,0.8,2.14,81.1,17.33
90.0,89.9,165.0,0.15,0.8,2.15,81.2,17.35
90.0,90.2,170.0,0.15,0.81,2.13,81.0,17.37
90.0,89.8,175.0,0.15,0.8,2.16,81.2,17.39
90.0,89.4,180.0,0.15,0.8,2.14,81.5,17.41
90.0,89.6,185.0,0.14,0.81,2.13,81.0,17.43
90.0,90.2,190.0,0.14,0.79,2.16,81.4,17.45
90.0,89.9,195.0,0.13,0.79,2.15,81.2,17.47
90.0,90.0,200.0,0.14,0.8,2.15,80.8,17.48
90.0,90.0,205.0,0.14,0.79,2.13,81.3,17.5
90.0,89.5,210.0,0.14,0.8,2.13,80.8,17.52
